sample_ts,zh,zm,sw
2025-06-14T12:55:00,70101800,窄溪,5.59
2025-06-14T12:55:00,70102300,闸口,5.04
2025-06-14T12:55:00,7010AJ33,渌渚,5.63
2025-06-14T12:55:00,7011AJ4M,新桐乡,5.51
2025-06-14T12:55:00,7011AJ5M,渌渚镇,6.4
2025-06-14T12:55:00,7011AJ7R,山溪叶家,50.29
2025-06-14T12:55:00,7011AJ8R,山溪幕下,65.7
2025-06-14T12:55:00,7011AJ9R,山溪前桐,194.16
2025-06-14T12:55:00,7011AM2G,富春江水库严陵坞,23.32
2025-06-14T13:00:00,70101500,富春江电站(坝上),23.23
2025-06-14T13:00:00,70101501,富春江坝下,7.86
2025-06-14T13:00:00,70101800,窄溪,5.58
2025-06-14T13:00:00,70102300,闸口,5.04
2025-06-14T13:00:00,7010AJ33,渌渚,5.61
2025-06-14T13:00:00,7011AJ4M,新桐乡,5.5
2025-06-14T13:00:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:00:00,7011AJ7R,山溪叶家,50.3
2025-06-14T13:00:00,7011AJ8R,山溪幕下,65.69
2025-06-14T13:00:00,7011AJ9R,山溪前桐,194.18
2025-06-14T13:00:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:05:00,70101500,富春江电站(坝上),23.24
2025-06-14T13:05:00,70101501,富春江坝下,7.87
2025-06-14T13:05:00,70101800,窄溪,5.58
2025-06-14T13:05:00,70102300,闸口,5.04
2025-06-14T13:05:00,7010AJ33,渌渚,5.59
2025-06-14T13:05:00,7011AJ4M,新桐乡,5.49
2025-06-14T13:05:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:05:00,7011AJ7R,山溪叶家,50.32
2025-06-14T13:05:00,7011AJ8R,山溪幕下,65.69
2025-06-14T13:05:00,7011AJ9R,山溪前桐,194.19
2025-06-14T13:05:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:10:00,70101500,富春江电站(坝上),23.23
2025-06-14T13:10:00,70101501,富春江坝下,7.87
2025-06-14T13:10:00,70101800,窄溪,5.58
2025-06-14T13:10:00,70102300,闸口,5.03
2025-06-14T13:10:00,7010AJ33,渌渚,5.59
2025-06-14T13:10:00,7011AJ4M,新桐乡,5.49
2025-06-14T13:10:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:10:00,7011AJ7R,山溪叶家,50.32
2025-06-14T13:10:00,7011AJ8R,山溪幕下,65.68
2025-06-14T13:10:00,7011AJ9R,山溪前桐,194.17
2025-06-14T13:10:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:15:00,70101500,富春江电站(坝上),23.23
2025-06-14T13:15:00,70101501,富春江坝下,7.87
2025-06-14T13:15:00,70101800,窄溪,5.58
2025-06-14T13:15:00,70102300,闸口,5.03
2025-06-14T13:15:00,7010AJ33,渌渚,5.61
2025-06-14T13:15:00,7011AJ4M,新桐乡,5.49
2025-06-14T13:15:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:15:00,7011AJ7R,山溪叶家,50.32
2025-06-14T13:15:00,7011AJ8R,山溪幕下,65.68
2025-06-14T13:15:00,7011AJ9R,山溪前桐,194.17
2025-06-14T13:15:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:20:00,70101500,富春江电站(坝上),23.24
2025-06-14T13:20:00,70101501,富春江坝下,7.86
2025-06-14T13:20:00,70101800,窄溪,5.57
2025-06-14T13:20:00,70102300,闸口,5.04
2025-06-14T13:20:00,7010AJ33,渌渚,5.59
2025-06-14T13:20:00,7011AJ4M,新桐乡,5.49
2025-06-14T13:20:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:20:00,7011AJ7R,山溪叶家,50.32
2025-06-14T13:20:00,7011AJ8R,山溪幕下,65.68
2025-06-14T13:20:00,7011AJ9R,山溪前桐,194.15
2025-06-14T13:20:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:25:00,70101500,富春江电站(坝上),23.24
2025-06-14T13:25:00,70101501,富春江坝下,7.86
2025-06-14T13:25:00,70101800,窄溪,5.57
2025-06-14T13:25:00,70102300,闸口,5.03
2025-06-14T13:25:00,7010AJ33,渌渚,5.61
2025-06-14T13:25:00,7011AJ4M,新桐乡,5.49
2025-06-14T13:25:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:25:00,7011AJ7R,山溪叶家,50.31
2025-06-14T13:25:00,7011AJ8R,山溪幕下,65.68
2025-06-14T13:25:00,7011AJ9R,山溪前桐,194.17
2025-06-14T13:25:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:30:00,70101500,富春江电站(坝上),23.22
2025-06-14T13:30:00,70101501,富春江坝下,7.87
2025-06-14T13:30:00,70101800,窄溪,5.57
2025-06-14T13:30:00,70102300,闸口,5.03
2025-06-14T13:30:00,7010AJ33,渌渚,5.61
2025-06-14T13:30:00,7011AJ4M,新桐乡,5.49
2025-06-14T13:30:00,7011AJ5M,渌渚镇,6.4
2025-06-14T13:30:00,7011AJ7R,山溪叶家,50.31
2025-06-14T13:30:00,7011AJ8R,山溪幕下,65.68
2025-06-14T13:30:00,7011AJ9R,山溪前桐,194.16
2025-06-14T13:30:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-14T13:35:00,70101500,富春江电站(坝上),23.22
2025-06-14T13:35:00,70101501,富春江坝下,7.85
2025-06-14T13:35:00,70101800,窄溪,5.57
2025-06-14T13:35:00,70102300,闸口,5.03
2025-06-14T13:35:00,7010AJ33,渌渚,5.61
2025-06-14T13:35:00,7011AJ4M,新桐乡,5.48
2025-06-14T13:35:00,7011AJ5M,渌渚镇,6.41
2025-06-14T13:35:00,7011AJ7R,山溪叶家,50.31
2025-06-14T13:35:00,7011AJ8R,山溪幕下,65.67
2025-06-14T13:35:00,7011AJ9R,山溪前桐,194.15
2025-06-14T13:35:00,7011AM2G,富春江水库严陵坞,23.3
2025-06-14T13:40:00,70101500,富春江电站(坝上),23.22
2025-06-14T13:40:00,70101501,富春江坝下,7.86
2025-06-14T13:40:00,70101800,窄溪,5.57
2025-06-14T13:40:00,70102300,闸口,5.03
2025-06-14T13:40:00,7010AJ33,渌渚,5.61
2025-06-14T13:40:00,7011AJ4M,新桐乡,5.48
2025-06-14T13:40:00,7011AJ5M,渌渚镇,6.41
2025-06-14T13:40:00,7011AJ7R,山溪叶家,50.3
2025-06-14T13:40:00,7011AJ8R,山溪幕下,65.67
2025-06-14T13:40:00,7011AJ9R,山溪前桐,194.16
2025-06-14T13:40:00,7011AM2G,富春江水库严陵坞,23.3
2025-06-14T13:45:00,70101500,富春江电站(坝上),23.21
2025-06-14T13:45:00,70101501,富春江坝下,7.88
2025-06-14T13:45:00,70101800,窄溪,5.57
2025-06-14T13:45:00,70102300,闸口,5.03
2025-06-14T13:45:00,7010AJ33,渌渚,5.63
2025-06-14T13:45:00,7011AJ4M,新桐乡,5.47
2025-06-14T13:45:00,7011AJ5M,渌渚镇,6.42
2025-06-14T13:45:00,7011AJ7R,山溪叶家,50.3
2025-06-14T13:45:00,7011AJ8R,山溪幕下,65.67
2025-06-14T13:45:00,7011AJ9R,山溪前桐,194.15
2025-06-14T13:45:00,7011AM2G,富春江水库严陵坞,23.3
2025-06-14T13:50:00,70101500,富春江电站(坝上),23.21
2025-06-14T13:50:00,70101501,富春江坝下,7.9
2025-06-14T13:50:00,70101800,窄溪,5.56
2025-06-14T13:50:00,70102300,闸口,5.03
2025-06-14T13:50:00,7010AJ33,渌渚,5.61
2025-06-14T13:50:00,7011AJ4M,新桐乡,5.47
2025-06-14T13:50:00,7011AJ5M,渌渚镇,6.42
2025-06-14T13:50:00,7011AJ7R,山溪叶家,50.29
2025-06-14T13:50:00,7011AJ8R,山溪幕下,65.66
2025-06-14T13:50:00,7011AJ9R,山溪前桐,194.16
2025-06-14T13:50:00,7011AM2G,富春江水库严陵坞,23.3
2025-06-14T13:55:00,70101500,富春江电站(坝上),23.2
2025-06-14T13:55:00,70101501,富春江坝下,7.91
2025-06-14T13:55:00,70101800,窄溪,5.56
2025-06-14T13:55:00,70102300,闸口,5.02
2025-06-14T13:55:00,7010AJ33,渌渚,5.61
2025-06-14T13:55:00,7011AJ4M,新桐乡,5.48
2025-06-14T13:55:00,7011AJ5M,渌渚镇,6.42
2025-06-14T13:55:00,7011AJ7R,山溪叶家,50.29
2025-06-14T13:55:00,7011AJ8R,山溪幕下,65.67
2025-06-14T13:55:00,7011AJ9R,山溪前桐,194.16
2025-06-14T13:55:00,7011AM2G,富春江水库严陵坞,23.29
2025-06-14T14:00:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:00:00,70101501,富春江坝下,7.91
2025-06-14T14:00:00,70101800,窄溪,5.56
2025-06-14T14:00:00,70102300,闸口,5.02
2025-06-14T14:00:00,7010AJ33,渌渚,5.61
2025-06-14T14:00:00,7011AJ4M,新桐乡,5.48
2025-06-14T14:00:00,7011AJ5M,渌渚镇,6.43
2025-06-14T14:00:00,7011AJ7R,山溪叶家,50.29
2025-06-14T14:00:00,7011AJ8R,山溪幕下,65.66
2025-06-14T14:00:00,7011AJ9R,山溪前桐,194.16
2025-06-14T14:00:00,7011AM2G,富春江水库严陵坞,23.29
2025-06-14T14:05:00,70101500,富春江电站(坝上),23.2
2025-06-14T14:05:00,70101501,富春江坝下,7.9
2025-06-14T14:05:00,70101800,窄溪,5.55
2025-06-14T14:05:00,70102300,闸口,5.01
2025-06-14T14:05:00,7010AJ33,渌渚,5.61
2025-06-14T14:05:00,7011AJ4M,新桐乡,5.47
2025-06-14T14:05:00,7011AJ5M,渌渚镇,6.43
2025-06-14T14:05:00,7011AJ7R,山溪叶家,50.29
2025-06-14T14:05:00,7011AJ8R,山溪幕下,65.66
2025-06-14T14:05:00,7011AJ9R,山溪前桐,194.15
2025-06-14T14:05:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:10:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:10:00,70101501,富春江坝下,7.88
2025-06-14T14:10:00,70101800,窄溪,5.55
2025-06-14T14:10:00,70102300,闸口,5.01
2025-06-14T14:10:00,7010AJ33,渌渚,5.61
2025-06-14T14:10:00,7011AJ4M,新桐乡,5.47
2025-06-14T14:10:00,7011AJ5M,渌渚镇,6.43
2025-06-14T14:10:00,7011AJ7R,山溪叶家,50.28
2025-06-14T14:10:00,7011AJ8R,山溪幕下,65.66
2025-06-14T14:10:00,7011AJ9R,山溪前桐,194.16
2025-06-14T14:10:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:15:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:15:00,70101501,富春江坝下,7.89
2025-06-14T14:15:00,70101800,窄溪,5.54
2025-06-14T14:15:00,70102300,闸口,5.0
2025-06-14T14:15:00,7010AJ33,渌渚,5.61
2025-06-14T14:15:00,7011AJ4M,新桐乡,5.46
2025-06-14T14:15:00,7011AJ5M,渌渚镇,6.43
2025-06-14T14:15:00,7011AJ7R,山溪叶家,50.28
2025-06-14T14:15:00,7011AJ8R,山溪幕下,65.66
2025-06-14T14:15:00,7011AJ9R,山溪前桐,194.16
2025-06-14T14:15:00,7011AM2G,富春江水库严陵坞,23.28
2025-06-14T14:20:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:20:00,70101501,富春江坝下,7.88
2025-06-14T14:20:00,70101800,窄溪,5.54
2025-06-14T14:20:00,70102300,闸口,5.0
2025-06-14T14:20:00,7010AJ33,渌渚,5.59
2025-06-14T14:20:00,7011AJ4M,新桐乡,5.46
2025-06-14T14:20:00,7011AJ5M,渌渚镇,6.44
2025-06-14T14:20:00,7011AJ7R,山溪叶家,50.28
2025-06-14T14:20:00,7011AJ8R,山溪幕下,65.66
2025-06-14T14:20:00,7011AJ9R,山溪前桐,194.16
2025-06-14T14:20:00,7011AM2G,富春江水库严陵坞,23.29
2025-06-14T14:25:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:25:00,70101501,富春江坝下,7.88
2025-06-14T14:25:00,70101800,窄溪,5.54
2025-06-14T14:25:00,70102300,闸口,5.0
2025-06-14T14:25:00,7010AJ33,渌渚,5.59
2025-06-14T14:25:00,7011AJ4M,新桐乡,5.46
2025-06-14T14:25:00,7011AJ5M,渌渚镇,6.44
2025-06-14T14:25:00,7011AJ7R,山溪叶家,50.27
2025-06-14T14:25:00,7011AJ8R,山溪幕下,65.65
2025-06-14T14:25:00,7011AJ9R,山溪前桐,194.15
2025-06-14T14:25:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:30:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:30:00,70101501,富春江坝下,7.88
2025-06-14T14:30:00,70101800,窄溪,5.54
2025-06-14T14:30:00,70102300,闸口,4.99
2025-06-14T14:30:00,7010AJ33,渌渚,5.57
2025-06-14T14:30:00,7011AJ4M,新桐乡,5.46
2025-06-14T14:30:00,7011AJ5M,渌渚镇,6.45
2025-06-14T14:30:00,7011AJ7R,山溪叶家,50.27
2025-06-14T14:30:00,7011AJ8R,山溪幕下,65.65
2025-06-14T14:30:00,7011AJ9R,山溪前桐,194.16
2025-06-14T14:30:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:35:00,70101500,富春江电站(坝上),23.19
2025-06-14T14:35:00,70101501,富春江坝下,7.88
2025-06-14T14:35:00,70101800,窄溪,5.54
2025-06-14T14:35:00,70102300,闸口,4.99
2025-06-14T14:35:00,7010AJ33,渌渚,5.57
2025-06-14T14:35:00,7011AJ4M,新桐乡,5.45
2025-06-14T14:35:00,7011AJ5M,渌渚镇,6.45
2025-06-14T14:35:00,7011AJ7R,山溪叶家,50.27
2025-06-14T14:35:00,7011AJ8R,山溪幕下,65.65
2025-06-14T14:35:00,7011AJ9R,山溪前桐,194.15
2025-06-14T14:35:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:40:00,70101500,富春江电站(坝上),23.17
2025-06-14T14:40:00,70101501,富春江坝下,7.88
2025-06-14T14:40:00,70101800,窄溪,5.54
2025-06-14T14:40:00,70102300,闸口,4.98
2025-06-14T14:40:00,7010AJ33,渌渚,5.57
2025-06-14T14:40:00,7011AJ4M,新桐乡,5.45
2025-06-14T14:40:00,7011AJ5M,渌渚镇,6.46
2025-06-14T14:40:00,7011AJ7R,山溪叶家,50.26
2025-06-14T14:40:00,7011AJ8R,山溪幕下,65.65
2025-06-14T14:40:00,7011AJ9R,山溪前桐,194.14
2025-06-14T14:40:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:45:00,70101500,富春江电站(坝上),23.16
2025-06-14T14:45:00,70101501,富春江坝下,7.88
2025-06-14T14:45:00,70101800,窄溪,5.53
2025-06-14T14:45:00,70102300,闸口,4.99
2025-06-14T14:45:00,7010AJ33,渌渚,5.57
2025-06-14T14:45:00,7011AJ4M,新桐乡,5.44
2025-06-14T14:45:00,7011AJ5M,渌渚镇,6.46
2025-06-14T14:45:00,7011AJ7R,山溪叶家,50.26
2025-06-14T14:45:00,7011AJ8R,山溪幕下,65.65
2025-06-14T14:45:00,7011AJ9R,山溪前桐,194.14
2025-06-14T14:45:00,7011AM2G,富春江水库严陵坞,23.27
2025-06-14T14:50:00,70101500,富春江电站(坝上),23.16
2025-06-14T14:50:00,70101501,富春江坝下,7.88
2025-06-14T14:50:00,70101800,窄溪,5.53
2025-06-14T14:50:00,70102300,闸口,4.99
2025-06-14T14:50:00,7010AJ33,渌渚,5.57
2025-06-14T14:50:00,7011AJ4M,新桐乡,5.44
2025-06-14T14:50:00,7011AJ5M,渌渚镇,6.46
2025-06-14T14:50:00,7011AJ7R,山溪叶家,50.26
2025-06-14T14:50:00,7011AJ8R,山溪幕下,65.64
2025-06-14T14:50:00,7011AJ9R,山溪前桐,194.16
2025-06-14T14:50:00,7011AM2G,富春江水库严陵坞,23.25
2025-06-14T14:55:00,70101500,富春江电站(坝上),23.15
2025-06-14T14:55:00,70101501,富春江坝下,7.87
2025-06-14T14:55:00,70101800,窄溪,5.53
2025-06-14T14:55:00,70102300,闸口,4.98
2025-06-14T14:55:00,7010AJ33,渌渚,5.57
2025-06-14T14:55:00,7011AJ4M,新桐乡,5.43
2025-06-14T14:55:00,7011AJ5M,渌渚镇,6.47
2025-06-14T14:55:00,7011AJ7R,山溪叶家,50.25
2025-06-14T14:55:00,7011AJ8R,山溪幕下,65.64
2025-06-14T14:55:00,7011AJ9R,山溪前桐,194.15
2025-06-14T14:55:00,7011AM2G,富春江水库严陵坞,23.25
2025-06-14T15:00:00,70101500,富春江电站(坝上),23.15
2025-06-14T15:00:00,70101501,富春江坝下,7.88
2025-06-14T15:00:00,70101800,窄溪,5.52
2025-06-14T15:00:00,70102300,闸口,4.98
2025-06-14T15:00:00,7010AJ33,渌渚,5.57
2025-06-14T15:00:00,7011AJ4M,新桐乡,5.44
2025-06-14T15:00:00,7011AJ5M,渌渚镇,6.47
2025-06-14T15:00:00,7011AJ7R,山溪叶家,50.26
2025-06-14T15:00:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:00:00,7011AJ9R,山溪前桐,194.15
2025-06-14T15:00:00,7011AM2G,富春江水库严陵坞,23.23
2025-06-14T15:05:00,70101500,富春江电站(坝上),23.16
2025-06-14T15:05:00,70101501,富春江坝下,7.87
2025-06-14T15:05:00,70101800,窄溪,5.52
2025-06-14T15:05:00,70102300,闸口,4.98
2025-06-14T15:05:00,7010AJ33,渌渚,5.57
2025-06-14T15:05:00,7011AJ4M,新桐乡,5.44
2025-06-14T15:05:00,7011AJ5M,渌渚镇,6.48
2025-06-14T15:05:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:05:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:05:00,7011AJ9R,山溪前桐,194.14
2025-06-14T15:05:00,7011AM2G,富春江水库严陵坞,23.24
2025-06-14T15:10:00,70101500,富春江电站(坝上),23.15
2025-06-14T15:10:00,70101501,富春江坝下,7.88
2025-06-14T15:10:00,70101800,窄溪,5.52
2025-06-14T15:10:00,70102300,闸口,4.97
2025-06-14T15:10:00,7010AJ33,渌渚,5.57
2025-06-14T15:10:00,7011AJ4M,新桐乡,5.44
2025-06-14T15:10:00,7011AJ5M,渌渚镇,6.49
2025-06-14T15:10:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:10:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:10:00,7011AJ9R,山溪前桐,194.15
2025-06-14T15:10:00,7011AM2G,富春江水库严陵坞,23.24
2025-06-14T15:15:00,70101500,富春江电站(坝上),23.15
2025-06-14T15:15:00,70101501,富春江坝下,7.87
2025-06-14T15:15:00,70101800,窄溪,5.51
2025-06-14T15:15:00,70102300,闸口,4.97
2025-06-14T15:15:00,7010AJ33,渌渚,5.57
2025-06-14T15:15:00,7011AJ4M,新桐乡,5.43
2025-06-14T15:15:00,7011AJ5M,渌渚镇,6.49
2025-06-14T15:15:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:15:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:15:00,7011AJ9R,山溪前桐,194.14
2025-06-14T15:15:00,7011AM2G,富春江水库严陵坞,23.23
2025-06-14T15:20:00,70101500,富春江电站(坝上),23.14
2025-06-14T15:20:00,70101501,富春江坝下,7.88
2025-06-14T15:20:00,70101800,窄溪,5.51
2025-06-14T15:20:00,70102300,闸口,4.97
2025-06-14T15:20:00,7010AJ33,渌渚,5.57
2025-06-14T15:20:00,7011AJ4M,新桐乡,5.42
2025-06-14T15:20:00,7011AJ5M,渌渚镇,6.49
2025-06-14T15:20:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:20:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:20:00,7011AJ9R,山溪前桐,194.14
2025-06-14T15:20:00,7011AM2G,富春江水库严陵坞,23.23
2025-06-14T15:25:00,70101500,富春江电站(坝上),23.14
2025-06-14T15:25:00,70101501,富春江坝下,7.87
2025-06-14T15:25:00,70101800,窄溪,5.51
2025-06-14T15:25:00,70102300,闸口,4.96
2025-06-14T15:25:00,7010AJ33,渌渚,5.57
2025-06-14T15:25:00,7011AJ4M,新桐乡,5.42
2025-06-14T15:25:00,7011AJ5M,渌渚镇,6.5
2025-06-14T15:25:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:25:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:25:00,7011AJ9R,山溪前桐,194.16
2025-06-14T15:25:00,7011AM2G,富春江水库严陵坞,23.23
2025-06-14T15:30:00,70101500,富春江电站(坝上),23.14
2025-06-14T15:30:00,70101501,富春江坝下,7.88
2025-06-14T15:30:00,70101800,窄溪,5.5
2025-06-14T15:30:00,70102300,闸口,4.96
2025-06-14T15:30:00,7010AJ33,渌渚,5.57
2025-06-14T15:30:00,7011AJ4M,新桐乡,5.42
2025-06-14T15:30:00,7011AJ5M,渌渚镇,6.51
2025-06-14T15:30:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:30:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:30:00,7011AJ9R,山溪前桐,194.14
2025-06-14T15:30:00,7011AM2G,富春江水库严陵坞,23.23
2025-06-14T15:35:00,70101500,富春江电站(坝上),23.14
2025-06-14T15:35:00,70101501,富春江坝下,7.88
2025-06-14T15:35:00,70101800,窄溪,5.5
2025-06-14T15:35:00,70102300,闸口,4.96
2025-06-14T15:35:00,7010AJ33,渌渚,5.57
2025-06-14T15:35:00,7011AJ4M,新桐乡,5.42
2025-06-14T15:35:00,7011AJ5M,渌渚镇,6.51
2025-06-14T15:35:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:35:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:35:00,7011AJ9R,山溪前桐,194.13
2025-06-14T15:35:00,7011AM2G,富春江水库严陵坞,23.22
2025-06-14T15:40:00,70101500,富春江电站(坝上),23.13
2025-06-14T15:40:00,70101501,富春江坝下,7.88
2025-06-14T15:40:00,70101800,窄溪,5.5
2025-06-14T15:40:00,70102300,闸口,4.96
2025-06-14T15:40:00,7010AJ33,渌渚,5.55
2025-06-14T15:40:00,7011AJ4M,新桐乡,5.42
2025-06-14T15:40:00,7011AJ5M,渌渚镇,6.51
2025-06-14T15:40:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:40:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:40:00,7011AJ9R,山溪前桐,194.15
2025-06-14T15:40:00,7011AM2G,富春江水库严陵坞,23.22
2025-06-14T15:45:00,70101500,富春江电站(坝上),23.12
2025-06-14T15:45:00,70101501,富春江坝下,7.88
2025-06-14T15:45:00,70101800,窄溪,5.49
2025-06-14T15:45:00,70102300,闸口,4.95
2025-06-14T15:45:00,7010AJ33,渌渚,5.55
2025-06-14T15:45:00,7011AJ4M,新桐乡,5.41
2025-06-14T15:45:00,7011AJ5M,渌渚镇,6.52
2025-06-14T15:45:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:45:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:45:00,7011AJ9R,山溪前桐,194.16
2025-06-14T15:45:00,7011AM2G,富春江水库严陵坞,23.21
2025-06-14T15:50:00,70101500,富春江电站(坝上),23.1
2025-06-14T15:50:00,70101501,富春江坝下,7.88
2025-06-14T15:50:00,70101800,窄溪,5.49
2025-06-14T15:50:00,70102300,闸口,4.95
2025-06-14T15:50:00,7010AJ33,渌渚,5.53
2025-06-14T15:50:00,7011AJ4M,新桐乡,5.4
2025-06-14T15:50:00,7011AJ5M,渌渚镇,6.53
2025-06-14T15:50:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:50:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:50:00,7011AJ9R,山溪前桐,194.15
2025-06-14T15:50:00,7011AM2G,富春江水库严陵坞,23.2
2025-06-14T15:55:00,70101500,富春江电站(坝上),23.09
2025-06-14T15:55:00,70101501,富春江坝下,7.88
2025-06-14T15:55:00,70101800,窄溪,5.49
2025-06-14T15:55:00,70102300,闸口,4.95
2025-06-14T15:55:00,7010AJ33,渌渚,5.53
2025-06-14T15:55:00,7011AJ4M,新桐乡,5.4
2025-06-14T15:55:00,7011AJ5M,渌渚镇,6.53
2025-06-14T15:55:00,7011AJ7R,山溪叶家,50.25
2025-06-14T15:55:00,7011AJ8R,山溪幕下,65.64
2025-06-14T15:55:00,7011AJ9R,山溪前桐,194.15
2025-06-14T15:55:00,7011AM2G,富春江水库严陵坞,23.19
2025-06-14T16:00:00,70101500,富春江电站(坝上),23.09
2025-06-14T16:00:00,70101501,富春江坝下,7.88
2025-06-14T16:00:00,70101800,窄溪,5.49
2025-06-14T16:00:00,70102300,闸口,4.95
2025-06-14T16:00:00,7010AJ33,渌渚,5.53
2025-06-14T16:00:00,7011AJ4M,新桐乡,5.4
2025-06-14T16:00:00,7011AJ5M,渌渚镇,6.53
2025-06-14T16:00:00,7011AJ7R,山溪叶家,50.25
2025-06-14T16:00:00,7011AJ8R,山溪幕下,65.64
2025-06-14T16:00:00,7011AJ9R,山溪前桐,194.14
2025-06-14T16:00:00,7011AM2G,富春江水库严陵坞,23.17
2025-06-14T16:05:00,70101500,富春江电站(坝上),23.08
2025-06-14T16:05:00,70101501,富春江坝下,7.89
2025-06-14T16:05:00,70101800,窄溪,5.48
2025-06-14T16:05:00,70102300,闸口,4.95
2025-06-14T16:05:00,7010AJ33,渌渚,5.53
2025-06-14T16:05:00,7011AJ4M,新桐乡,5.39
2025-06-14T16:05:00,7011AJ5M,渌渚镇,6.54
2025-06-14T16:05:00,7011AJ7R,山溪叶家,50.25
2025-06-14T16:05:00,7011AJ8R,山溪幕下,65.64
2025-06-14T16:05:00,7011AJ9R,山溪前桐,194.13
2025-06-14T16:05:00,7011AM2G,富春江水库严陵坞,23.16
2025-06-14T16:10:00,70101500,富春江电站(坝上),23.07
2025-06-14T16:10:00,70101501,富春江坝下,7.88
2025-06-14T16:10:00,70101800,窄溪,5.48
2025-06-14T16:10:00,70102300,闸口,4.94
2025-06-14T16:10:00,7010AJ33,渌渚,5.53
2025-06-14T16:10:00,7011AJ4M,新桐乡,5.39
2025-06-14T16:10:00,7011AJ5M,渌渚镇,6.54
2025-06-14T16:10:00,7011AJ7R,山溪叶家,50.25
2025-06-14T16:10:00,7011AJ8R,山溪幕下,65.64
2025-06-14T16:10:00,7011AJ9R,山溪前桐,194.14
2025-06-14T16:10:00,7011AM2G,富春江水库严陵坞,23.16
2025-06-14T16:15:00,70101500,富春江电站(坝上),23.07
2025-06-14T16:15:00,70101501,富春江坝下,7.87
2025-06-14T16:15:00,70101800,窄溪,5.48
2025-06-14T16:15:00,70102300,闸口,4.94
2025-06-14T16:15:00,7010AJ33,渌渚,5.51
2025-06-14T16:15:00,7011AJ4M,新桐乡,5.4
2025-06-14T16:15:00,7011AJ5M,渌渚镇,6.54
2025-06-14T16:15:00,7011AJ7R,山溪叶家,50.25
2025-06-14T16:15:00,7011AJ8R,山溪幕下,65.64
2025-06-14T16:15:00,7011AJ9R,山溪前桐,194.15
2025-06-14T16:15:00,7011AM2G,富春江水库严陵坞,23.15
2025-06-14T16:20:00,70101500,富春江电站(坝上),23.06
2025-06-14T16:20:00,70101501,富春江坝下,7.88
2025-06-14T16:20:00,70101800,窄溪,5.48
2025-06-14T16:20:00,70102300,闸口,4.94
2025-06-14T16:20:00,7010AJ33,渌渚,5.53
2025-06-14T16:20:00,7011AJ4M,新桐乡,5.39
2025-06-14T16:20:00,7011AJ5M,渌渚镇,6.55
2025-06-14T16:20:00,7011AJ7R,山溪叶家,50.25
2025-06-14T16:20:00,7011AJ8R,山溪幕下,65.64
2025-06-14T16:20:00,7011AJ9R,山溪前桐,194.14
2025-06-14T16:20:00,7011AM2G,富春江水库严陵坞,23.15
2025-06-14T16:25:00,70101500,富春江电站(坝上),23.05
